playerID,tmID,points,fgAttempted,ftAttempted,fg_percentage,ft_percentage,three_percentage,true_shooting_percentage,rebounds_per_minute,steals_per_minute,blocks_per_minute,assists_per_minute,assist_turnover_ratio,effective_fg_percentage
maigaha01w,SAC,148.57142857142858,138.85714285714286,39.857142857142854,0.4160036159175581,0.5458310777892058,0.09999999999999999,0.442417927448202,0.15865819409085466,0.0660270441677709,0.012322273369250797,0.06333410577200356,0.7238101909609872,0.41667270089134967
mannkr01w,WAS,124.2,120.4,18.4,0.33412910618792974,0.6413155802861685,0.24481132075471698,0.44491817492977337,0.13362868934627176,0.033555187186417354,0.014273435043523885,0.06167920827425015,1.4088042328042327,0.37279919069900685
mazzake01w,PHO,164.8,162.2,14.0,0.3454541330397822,0.8296969696969697,0.32220951378490903,0.47177515474609405,0.11775664307992251,0.04320394975851461,0.004278810508888937,0.0565898419433278,1.3588888888888888,0.4530871422147249
mccanra01w,MIN,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
mccarja01w,NYL,235.75,182.75,64.0,0.46971092618341226,0.7209025032938077,0.0,0.5197842262040417,0.2310453649956627,0.04792985135902011,0.032854704853612554,0.057202581535925015,0.708406993063615,0.46971092618341226
mccouan01w,ATL,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
mcwilta01w,DET,334.2,268.8,91.9,0.4847752674421235,0.7609438033062176,0.296451220082547,0.5408200400851856,0.2274077250610253,0.04150726045439897,0.03307798100807922,0.0569483835651313,0.8972879658591563,0.49175898111007194
melvich01w,WAS,317.7,250.2,119.1,0.4561986041992231,0.6991810265414776,0.2698917748917749,0.5205227427135227,0.2050167042364579,0.03500805382358364,0.01790598406138686,0.045976254829910815,0.7045192778156804,0.4588383010873992
millebr01w,DET,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
milleco01w,ATL,195.375,189.5,25.625,0.4145123467933999,0.771532791785313,0.3486325822240571,0.4726974462741389,0.11183141791220869,0.04085656847454391,0.004618053374901405,0.07441744899115016,1.2085466528838533,0.4480574258703619
milleke01w,MIN,256.375,220.75,52.625,0.4216554058834976,0.8078701353109762,0.3934298007497982,0.5204331373654979,0.1279356807727612,0.03547414578005812,0.0035618551530579253,0.10277744956715357,1.5478411763555076,0.48221794201975043
miltode01w,LAS,365.3333333333333,306.8888888888889,93.88888888888889,0.4440383418028758,0.7817400495730449,0.33762591875109005,0.5288457049453731,0.18416204445625672,0.04624112100343493,0.027111530544241768,0.060436891687474445,0.7559658802005774,0.48031210789869316
mitchle01w,NYL,131.0,105.0,42.0,0.37142857142857144,0.8095238095238095,0.40425531914893614,0.5304502753482345,0.11003861003861004,0.032818532818532815,0.005791505791505791,0.18725868725868725,2.4871794871794872,0.46190476190476193
montaan01w,MIN,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
montgre01w,MIN,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
mooreje01w,IND,64.0,62.2,19.6,0.33121982792732696,0.5187030075187969,0.0,0.4396965070370437,0.1342285898757894,0.01939385073215804,0.008720027104629909,0.03653387124632209,0.6205194805194806,0.33121982792732696
moorelo01w,NYL,177.75,168.5,35.5,0.3707481045630452,0.6473687176019833,0.2652868418116912,0.4605308830619671,0.13917832890737825,0.05947430269618138,0.004936950898131478,0.13396650938381457,1.4994183594183594,0.434936741425585
mosbybe01w,WAS,65.5,56.5,20.0,0.43801391524351674,0.7440476190476191,0.0,0.4924176786374142,0.28459368940595803,0.019801398437040953,0.0298783712321523,0.023385627827721956,0.3464912280701754,0.43801391524351674
murphsh01w,IND,50.5,48.25,13.0,0.16810344827586207,0.3786231884057971,0.13397129186602869,0.35489192932401925,0.2708476325899999,0.023189577380057152,0.008685516619040459,0.04681924144437304,0.5319444444444444,0.19924568965517242
nanch01w,CHI,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
newtoch01w,SAC,165.0,149.0,61.25,0.37845073812315716,0.7206369406737054,0.2810884353741496,0.47077199095972255,0.09500364437135078,0.052499524217410505,0.008638775160118496,0.0759420057809985,1.2879311454311455,0.40357944051671946
